date,chla_mean
2002-05-23,1.2862950807594937
2002-06-24,0.15559431585227274
2002-07-03,0.3487805
2002-07-22,2.2146836421686746
2002-08-10,1.1967508308641976
2002-08-11,1.6261691964285716
2002-08-20,1.216059282162162
2002-08-30,1.0010174384810127
2002-09-02,0.7217907225609755
2002-09-14,0.864709246329114
2002-09-18,0.7221174422222222
2002-09-22,1.317409623375
2002-10-04,0.4597829534939759
2002-11-07,0.13281712
2002-11-08,24.903823529411767
2002-11-14,0.14373950684999998
2002-11-15,0.7994446674358974
2003-01-11,40.038017
2003-01-17,0.6853480210526316
2003-02-02,26.211813
2003-05-02,0.32875211444444447
2003-05-22,0.5397953730864198
2003-06-22,0.19661692823529411
2003-06-26,0.37926257
2003-07-01,0.15760907106060607
2003-08-24,1.2771484208571429
2003-08-30,1.7364458975000001
2003-08-31,1.378591
2003-09-12,1.033353598
2003-09-18,0.973941
2003-09-19,1.1151517797560975
2003-09-20,1.6219832641975307
2003-09-22,0.9173344307407407
2003-09-28,0.7310448421333333
2003-10-09,1.3141991658108108
2003-10-11,0.5328504380722892
2003-10-12,0.9897953205333334
2003-10-21,0.6326045430612245
2003-10-24,0.419030618375
2003-10-25,0.8022425609756098
2003-11-09,0.27311646125
2003-11-13,0.7850003205479451
2003-11-15,0.33996338873417725
2003-12-02,2.1557157150769233
2003-12-05,3.795287909876543
2003-12-07,0.1405572748367347
2003-12-21,2.5306971799999998
2003-12-24,2.485737855432099
2003-12-26,1.8128188710526316
2003-12-29,1.4995387724137932
2004-01-06,4.298079219753086
2004-01-09,1.7009857441860465
2004-01-11,0.27784682175308645
2004-01-20,5.358376128
2004-05-08,0.24351522436781609
2004-06-05,0.37886718166666666
2004-06-08,0.29365196536231886
2004-06-12,0.2010523938271605
2004-06-16,0.2991365068181818
2004-06-24,0.190367205125
2004-07-04,0.170358478
2004-07-13,0.5304475572727273
2004-07-14,0.427107724
2004-07-15,0.8802312884615384
2004-07-23,1.1945087207594938
2004-07-30,1.9580782791666667
2004-08-11,1.4103939736842106
2004-08-18,1.0134178150617283
2004-08-19,1.2352935516216215
2004-09-04,0.5647827592682927
2004-09-06,0.38855972074074074
2004-09-12,1.0136859632
2004-09-13,1.573576638095238
2004-09-16,1.0525164109375
2004-09-28,0.49299362203125
